20,1,4,0,1.104,201
20,1,5,0,1.342,215
20,1,6,0,1.472,225
20,1,7,0,1.663,243
20,1,11,0,1.642,309
20,1,12,0,1.64,310
20,2,4,0,1.104,103
20,2,5,0,1.342,133
20,2,6,0,1.472,121
20,2,7,0,1.663,146
20,2,8,0,1.699,137
20,2,9,0,1.939,153
20,2,10,0,2.014,155
20,2,11,0,2.1,168
20,2,12,0,2.1,164
20,3,4,0,1.104,98
20,3,5,0,1.342,89
20,3,6,0,1.472,87
20,3,7,0,1.663,110
20,3,8,0,1.699,105
20,3,9,0,1.939,103
20,3,10,0,2.014,121
20,4,5,0,1.342,89
20,4,6,0,1.472,83
20,4,7,0,1.663,78
20,4,8,0,1.699,77
20,4,9,0,1.939,97
20,4,10,0,2.014,94
20,4,11,0,2.1,96
20,5,5,0,1.342,68
20,5,6,0,1.472,81
20,5,7,0,1.663,78
20,5,8,0,1.699,78
20,5,9,0,1.939,89
20,5,10,0,2.014,90
20,5,11,0,2.1,94
20,5,12,0,2.1,91
20,6,4,0,1.104,57
20,6,5,0,1.342,68
20,6,6,0,1.472,64
20,6,7,0,1.663,77
20,6,8,0,1.699,78
20,6,9,0,1.939,88
20,6,10,0,2.014,89
20,6,11,0,2.1,89
20,6,12,0,2.1,87
20,7,4,0,1.104,66
20,7,5,0,1.342,68
20,7,6,0,1.472,67
20,7,7,0,1.663,70
20,7,8,0,1.699,80
20,7,9,0,1.939,87
20,7,10,0,2.014,84
20,7,11,0,2.1,87
20,7,12,0,2.1,91
20,8,4,0,1.104,57
20,8,5,0,1.342,71
20,8,6,0,1.472,67
20,8,7,0,1.663,66
20,8,8,0,1.699,68
20,8,9,0,1.939,91
20,8,10,0,2.014,88
20,8,11,0,2.1,86
20,8,12,0,2.1,85
21,1,4,0,2.1,374
21,1,5,0,2.5,452
21,1,6,0,2.7,440
21,1,7,0,3.1,479
21,1,8,0,3.2,503
21,1,9,0,3.6,539
21,1,12,0,4.1,603
21,2,4,0,2.1,204
21,2,5,0,2.5,243
21,2,6,0,2.7,247
21,2,7,0,3.1,276
21,2,8,0,3.2,268
21,2,9,0,3.6,302
21,2,10,0,3.8,304
21,2,11,0,4.1,341
21,2,12,0,4.1,320
21,3,4,0,2.1,186
21,3,5,0,2.5,187
21,3,6,0,2.7,189
21,3,7,0,3.1,218
21,3,8,0,3.2,201
21,3,9,0,3.6,209
21,3,10,0,3.8,236
21,3,11,0,4.1,231
21,3,12,0,4.1,226
21,4,4,0,2.1,115
21,4,5,0,2.5,173
21,4,6,0,2.7,156
21,4,7,0,3.1,156
21,4,8,0,3.2,146
21,4,9,0,3.6,188
21,4,10,0,3.8,181
21,4,11,0,4.1,179
21,4,12,0,4.1,179
21,5,4,0,2.1,119
21,5,5,0,2.5,145
21,5,6,0,2.7,139
21,5,7,0,3.1,160
21,5,8,0,3.2,153
21,5,9,0,3.6,167
21,5,10,0,3.8,170
21,5,11,0,4.1,169
21,5,12,0,4.1,167
21,6,4,0,2.1,119
21,6,5,0,2.5,145
21,6,6,0,2.7,139
21,6,7,0,3.1,160
21,6,8,0,3.2,126
21,6,9,0,3.6,167
21,6,10,0,3.8,164
21,6,11,0,4.1,165
21,6,12,0,4.1,161
21,7,4,0,2.1,112
21,7,5,0,2.5,133
21,7,6,0,2.7,130
21,7,7,0,3.1,131
21,7,8,0,3.2,162
21,7,9,0,3.6,170
21,8,5,0,4.9,129
21,8,6,0,5.4,128
21,8,7,0,6.1,128
21,8,8,0,6.2,126
21,8,9,0,7,173
21,8,10,0,7.3,164
21,8,11,0,7.9,165
21,8,12,0,7.9,161
22,1,6,0,5,1026
22,1,7,0,5.7,1020
22,1,8,0,5,1186
22,1,9,0,6,1123
22,1,10,0,5.8,1190
22,1,11,0,6.5,1154
22,1,12,0,6.3,1208
22,2,4,0,4.1,408
22,2,5,0,4.9,518
22,2,6,0,5.4,504
22,2,7,0,6.1,607
22,2,8,0,6.2,573
22,2,9,0,7,603
22,2,10,0,7.3,595
22,3,6,0,5.4,361
22,3,7,0,6.1,434
22,3,8,0,6.2,411
22,3,9,0,7,411
22,3,10,0,7.3,443
22,3,11,0,7.9,457
22,3,12,0,7.9,470
22,4,4,0,4.1,231
22,4,5,0,4.9,357
22,4,6,0,5.4,329
22,4,7,0,6.1,306
22,4,8,0,6.2,299
22,4,9,0,7,340
22,4,10,0,7.3,352
22,4,11,0,7.9,363
22,4,12,0,7.9,357
22,5,4,0,4.1,231
22,5,5,0,4.9,273
22,5,6,0,5.4,328
22,5,7,0,6.1,322
22,5,8,0,6.2,302
22,5,9,0,7,319
22,5,10,0,7.3,344
22,5,11,0,7.9,350
22,5,12,0,7.9,360
22,6,4,0,4.1,242
22,6,5,0,4.9,270
22,6,6,0,5.4,267
22,6,7,0,6.1,318
22,6,8,0,6.2,309
22,6,9,0,7,324
22,6,10,0,7.3,328
22,6,11,0,7.9,349
22,6,12,0,7.9,335
22,7,4,0,4.1,230
22,7,5,0,4.9,262
22,7,6,0,5.4,259
22,7,7,0,6.1,269
22,7,8,0,6.2,326
22,7,9,0,7,321
22,7,10,0,7.3,329
22,7,11,0,7.9,325
22,7,12,0,7.9,338
22,8,4,0,4.1,222
22,8,5,0,4.9,265
22,8,6,0,5.4,257
22,8,7,0,6.1,276
22,8,8,0,6.2,264
22,8,9,0,7,326
23,1,4,0,7.7,1617
23,1,5,0,9.3,1806
23,1,6,0,10.2,1996
23,1,7,0,11.5,2110
23,1,8,0,11.8,2184
23,1,9,0,13.4,2339
23,1,10,0,14,2509
23,2,4,0,7.7,839
23,2,5,0,9.3,996
23,2,6,0,10.2,983
23,2,7,0,11.5,1087
23,2,8,0,11.8,1226
23,2,9,0,13.4,1316
23,3,4,0,7.7,785
23,3,5,0,9.3,728
23,3,6,0,10.2,730
23,3,7,0,11.5,906
23,3,8,0,11.8,838
23,3,9,0,13.4,910
23,3,10,0,14,1025
23,3,11,0,15.1,998
23,3,12,0,15.2,1025
23,4,4,0,7.7,459
23,4,5,0,9.3,746
23,4,6,0,10.2,676
23,4,7,0,11.5,646
23,4,8,0,11.8,657
23,4,9,0,13.4,844
23,4,10,0,14,775
23,5,4,0,7.7,471
23,5,5,0,9.3,567
23,5,6,0,10.2,716
23,5,7,0,11.5,633
23,5,8,0,11.8,674
23,6,5,0,9.3,575
23,6,6,0,10.2,539
23,6,7,0,11.5,679
23,6,8,0,11.8,685
23,6,9,0,13.4,690
23,6,10,0,14,679
23,6,11,0,15.1,664
23,6,12,0,15.2,693
23,7,4,0,7.7,466
23,7,5,0,9.3,543
23,7,6,0,10.2,536
23,7,7,0,11.5,590
23,7,8,0,11.8,690
23,7,9,0,13.4,755
23,7,10,0,14,680
23,8,4,0,7.7,453
23,8,5,0,9.3,549
23,8,6,0,10.2,541
23,8,7,0,11.5,551
23,8,8,0,11.8,545
23,8,9,0,13.4,735
23,8,10,0,14,748
23,8,11,0,15.1,695
23,8,12,0,15.2,671
