22,8,10,0,7.3,327
22,8,11,0,7.9,327
22,8,12,0,7.9,343
23,1,11,0,15.1,2535
23,1,12,0,15.2,2590
23,2,10,0,14,1243
23,2,11,0,15.1,1345
23,2,12,0,15.2,1311
23,5,9,0,13.4,713
23,5,10,0,14,760
23,5,11,0,15.1,760
23,5,12,0,15.2,721
23,6,4,0,7.7,475
23,7,11,0,15.1,696
23,7,12,0,15.2,710
22,2,11,0,7.9,654
22,2,12,0,7.9,652
22,3,4,0,4.1,390
22,3,5,0,4.9,369
21,7,10,0,3.8,167
21,7,11,0,4.1,164
21,7,12,0,4.1,169
21,8,4,0,4.1,114
20,3,11,0,2.1,120
20,3,12,0,2.1,117
20,4,4,0,1.104,58
20,1,8,0,1.648,252
20,1,9,0,1.689,275
20,1,10,0,1.675,288
