10,1,9,0,3.8,11
23,1,10,0,14.0,2509
16,2,7,0,113.6,17
10,1,10,0,4.2,12
15,2,4,0,38.7,10
10,3,8,0,3.2,7
11,2,6,0,4.4,6
20,2,6,0,1.472,121
20,1,9,0,1.689,275
21,3,7,0,3.1,218
17,7,10,0,270.7,17
12,6,7,0,5.6,7
23,6,9,0,13.4,690
10,4,12,0,5.0,8
23,2,11,0,15.1,1345
13,3,11,0,22.6,9
20,8,5,0,1.3419999999999999,71
16,5,4,0,74.9,9
17,8,8,0,227.5,16
22,8,6,0,5.4,257
17,7,8,0,227.5,17
20,8,11,0,2.1,86
17,5,7,0,222.8,16
14,2,8,0,32.4,11
22,3,10,0,7.3,443
22,5,9,0,7.0,319
10,1,12,0,5.0,14
11,8,8,0,5.3,6
15,5,8,0,60.5,10
20,4,10,0,2.0140000000000002,94
13,5,11,0,22.6,8
16,5,11,0,150.3,14
16,7,10,0,138.2,13
19,2,12,0,1128.1,89
16,4,10,0,138.2,15
21,2,9,0,3.6,302
11,5,12,0,7.8,7
20,1,8,0,1.6480000000000001,252
14,7,4,0,20.5,7
10,3,12,0,5.0,8
12,5,11,0,9.0,8
22,7,11,0,7.9,325
17,4,5,0,179.3,17
18,4,7,0,448.7,26
20,6,5,0,1.3419999999999999,68
22,7,8,0,6.2,326
22,5,11,0,7.9,350
10,3,10,0,4.2,8
22,4,11,0,7.9,363
14,5,12,0,43.1,10
11,1,6,0,4.4,9
23,7,12,0,15.2,710
16,2,6,0,100.5,16
19,2,9,0,997.9,85
15,7,8,0,60.5,9
12,1,7,0,9.0,10
11,3,8,0,5.3,6
16,4,7,0,113.6,12
20,5,9,0,1.939,89
10,2,12,0,5.0,9
14,3,5,0,25.2,8
17,2,5,0,179.3,23
12,3,5,0,9.0,7
13,7,6,0,14.3,6
10,8,5,0,2.2,5
14,8,5,0,25.2,7
23,3,6,0,10.2,730
13,8,8,0,16.9,8
16,8,4,0,74.9,10
23,8,11,0,15.1,695
10,2,6,0,2.6,7
20,1,12,0,1.64,310
23,3,10,0,14.0,1025
17,6,6,0,197.0,15
15,4,10,0,71.8,11
21,1,12,0,4.1,603
19,4,8,0,873.3,42
12,5,7,0,13.2,7
18,4,10,0,542.2,31
21,4,8,0,3.2,146
13,7,8,0,16.9,7
18,5,12,0,592.4,31
11,1,11,0,7.4,13
13,3,5,0,12.9,7
11,4,11,0,7.4,7
17,8,4,0,147.1,14
10,6,6,0,2.6,5
13,1,4,0,10.4,9
22,1,6,0,5.0,1026
13,7,11,0,22.6,8
22,3,5,0,4.9,369
15,1,9,0,61.9,22
22,5,5,0,4.9,273
12,7,8,0,7.8,6
22,6,10,0,7.3,328
10,1,5,0,2.2,9
21,2,6,0,2.7,247
13,8,4,0,10.4,5
12,8,10,0,11.6,7
17,2,4,0,147.1,19
15,1,7,0,58.9,19
20,4,6,0,1.472,83
17,3,4,0,147.1,18
13,3,9,0,19.6,8
22,1,11,0,6.5,1154
16,7,5,0,91.3,10
11,4,7,0,5.1,6
17,6,11,0,293.1,19
11,6,9,0,6.3,7
13,5,12,0,23.0,9
22,4,12,0,7.9,357
10,3,4,0,1.72,6
22,8,8,0,6.2,264
12,4,10,0,7.0,7
22,6,7,0,6.1,318
12,3,4,0,7.8,6
12,6,6,0,13.2,6
16,1,5,0,91.3,24
21,2,7,0,3.1,276
15,2,8,0,60.5,13
12,6,12,0,11.6,7
12,1,4,0,5.6,8
21,7,5,0,2.5,133
15,4,12,0,78.9,12
20,2,12,0,2.1,164
18,4,12,0,592.4,30
13,2,9,0,19.6,9
13,7,10,0,20.7,7
17,5,11,0,293.1,19
16,2,10,0,138.2,21
20,4,4,0,1.104,58
22,6,12,0,7.9,335
12,3,8,0,12.7,7
11,4,12,0,7.8,8
20,8,6,0,1.472,67
14,6,4,0,20.5,7
17,1,7,0,222.8,43
14,4,4,0,20.5,8
23,5,5,0,9.3,567
14,6,9,0,37.3,8
10,8,4,0,1.72,5
18,4,8,0,458.1,25
10,5,11,0,4.6,7
17,7,12,0,294.9,19
23,4,8,0,11.8,657
18,2,7,0,448.7,42
10,2,10,0,4.2,8
16,2,12,0,151.3,23
15,2,6,0,51.9,11
11,6,7,0,5.1,6
11,1,7,0,5.1,10
16,5,5,0,91.3,10
23,4,12,0,15.2,745
20,7,10,0,2.0140000000000002,84
19,3,6,0,756.9,47
21,3,11,0,4.1,231
14,7,6,0,27.6,7
16,6,8,0,116.6,13
15,1,4,0,38.7,14
11,2,11,0,7.4,9
14,4,11,0,42.6,11
12,5,10,0,7.8,7
18,6,6,0,396.8,21
18,5,8,0,458.1,25
14,3,4,0,20.5,8
15,3,11,0,78.2,12
14,8,8,0,32.4,8
22,7,9,0,7.0,321
13,5,5,0,12.9,6
12,3,12,0,7.8,9
20,5,8,0,1.699,78
14,8,6,0,27.6,8
18,2,4,0,296.8,31
23,6,7,0,11.5,679
14,1,7,0,31.5,15
20,7,12,0,2.1,91
19,1,5,0,689.6,109
19,5,10,0,1036.3,50
22,1,5,0,4.9,895
18,2,11,0,589.8,51
15,6,8,0,60.5,10
21,5,5,0,2.5,145
14,8,7,0,31.5,8
11,6,5,0,3.8,5
15,2,7,0,58.9,13
17,4,8,0,227.5,17
17,8,6,0,197.0,15
16,7,11,0,150.3,14
18,7,8,0,458.1,26
13,6,6,0,14.3,6
15,8,8,0,60.5,9
22,3,9,0,7.0,411
15,7,11,0,78.2,11
20,7,6,0,1.472,67
19,7,4,0,567.0,32
17,3,5,0,179.3,18
18,7,9,0,523.7,29
19,6,11,0,1123.5,47
14,7,10,0,39.0,9
23,1,8,0,11.8,2184
19,7,11,0,1123.5,47
13,6,7,0,16.4,7
13,5,9,0,19.6,8
10,5,7,0,3.0,6
18,4,9,0,523.7,31
22,6,11,0,7.9,349
